s,X,Y,phi,U,V
149.900000,-0.976562,0.023438,1.130742,0.000000,0.000000
149.900000,-0.976562,0.039062,0.728240,0.000000,0.000000
149.900000,-0.976562,0.054688,0.518746,0.000000,0.000000
149.900000,-0.976562,0.070312,0.397275,0.000000,0.000000
149.900000,-0.976562,0.085938,0.320105,0.000000,0.000000
149.900000,-0.976562,0.101562,0.267372,0.000000,0.000000
149.900000,-0.976562,0.117188,0.229239,0.000000,0.000000
149.900000,-0.976562,0.132812,0.200428,0.000000,0.000000
149.900000,-0.976562,0.148438,0.177902,0.000000,0.000000
149.900000,-0.976562,0.164062,0.159801,0.000000,0.000000
149.900000,-0.976562,0.179688,0.144930,0.000000,0.000000
149.900000,-0.976562,0.195312,0.132486,0.000000,0.000000
149.900000,-0.976562,0.210938,0.121912,0.000000,0.000000
149.900000,-0.976562,0.226562,0.112807,0.000000,0.000000
149.900000,-0.976562,0.242188,0.104877,0.000000,0.000000
149.900000,-0.976562,0.257812,0.097902,0.000000,0.000000
149.900000,-0.976562,0.273438,0.091711,0.000000,0.000000
149.900000,-0.976562,0.289062,0.086173,0.000000,0.000000
149.900000,-0.976562,0.304688,0.081184,0.000000,0.000000
149.900000,-0.976562,0.320312,0.076660,0.000000,0.000000
149.900000,-0.976562,0.335938,0.072534,0.000000,0.000000
149.900000,-0.976562,0.351562,0.068749,0.000000,0.000000
149.900000,-0.976562,0.367188,0.065261,0.000000,0.000000
149.900000,-0.976562,0.382812,0.062030,0.000000,0.000000
149.900000,-0.976562,0.398438,0.059025,0.000000,0.000000
149.900000,-0.976562,0.414062,0.056218,0.000000,0.000000
149.900000,-0.976562,0.429688,0.053586,0.000000,0.000000
149.900000,-0.976562,0.445312,0.051109,0.000000,0.000000
149.900000,-0.976562,0.460938,0.048770,0.000000,0.000000
149.900000,-0.976562,0.476562,0.046553,0.000000,0.000000
149.900000,-0.976562,0.492188,0.044446,0.000000,0.000000
149.900000,-0.976562,0.507812,0.042438,0.000000,0.000000
149.900000,-0.976562,0.523438,0.040517,0.000000,0.000000
149.900000,-0.976562,0.539062,0.038675,0.000000,0.000000
149.900000,-0.976562,0.554688,0.036905,0.000000,0.000000
149.900000,-0.976562,0.570312,0.035199,0.000000,0.000000
149.900000,-0.976562,0.585938,0.033551,0.000000,0.000000
149.900000,-0.976562,0.601562,0.031955,0.000000,0.000000
149.900000,-0.976562,0.617188,0.030406,0.000000,0.000000
149.900000,-0.976562,0.632812,0.028900,0.000000,0.000000
149.900000,-0.976562,0.648438,0.027433,0.000000,0.000000
149.900000,-0.976562,0.664062,0.026001,0.000000,0.000000
149.900000,-0.976562,0.679688,0.024601,0.000000,0.000000
149.900000,-0.976562,0.695312,0.023229,0.000000,0.000000
149.900000,-0.976562,0.710938,0.021883,0.000000,0.000000
149.900000,-0.976562,0.726562,0.020561,0.000000,0.000000
149.900000,-0.976562,0.742188,0.019259,0.000000,0.000000
149.900000,-0.976562,0.757812,0.017977,0.000000,0.000000
149.900000,-0.976562,0.773438,0.016711,0.000000,0.000000
149.900000,-0.976562,0.789062,0.015461,0.000000,0.000000
149.900000,-0.976562,0.804688,0.014225,0.000000,0.000000
149.900000,-0.976562,0.820312,0.013000,0.000000,0.000000
149.900000,-0.976562,0.835938,0.011787,0.000000,0.000000
149.900000,-0.976562,0.851562,0.010583,0.000000,0.000000
149.900000,-0.976562,0.867188,0.009387,0.000000,0.000000
149.900000,-0.976562,0.882812,0.008199,0.000000,0.000000
149.900000,-0.976562,0.898438,0.007016,0.000000,0.000000
149.900000,-0.976562,0.914062,0.005839,0.000000,0.000000
149.900000,-0.976562,0.929688,0.004666,0.000000,0.000000
149.900000,-0.976562,0.945312,0.003497,0.000000,0.000000
149.900000,-0.976562,0.960938,0.002330,0.000000,0.000000
149.900000,-0.976562,0.976562,0.001165,0.000000,0.000000
149.900000,-0.960938,0.023438,1.505481,0.000000,0.000000
149.900000,-0.960938,0.039062,1.143866,0.000000,0.000000
149.900000,-0.960938,0.054688,0.894923,0.000000,0.000000
149.900000,-0.960938,0.070312,0.722794,0.000000,0.000000
149.900000,-0.960938,0.085938,0.600628,0.000000,0.000000
149.900000,-0.960938,0.101562,0.511096,0.000000,0.000000
149.900000,-0.960938,0.117188,0.443378,0.000000,0.000000
149.900000,-0.960938,0.132812,0.390678,0.000000,0.000000
149.900000,-0.960938,0.148438,0.348635,0.000000,0.000000
149.900000,-0.960938,0.164062,0.314370,0.000000,0.000000
