s,X,Y,phi,U,V
9.990000,-0.988281,0.011719,1.000000,0.000000,0.000000
9.990000,-0.988281,0.019531,0.500450,0.000000,0.000000
9.990000,-0.988281,0.027344,0.250676,0.000000,0.000000
9.990000,-0.988281,0.035156,0.125676,0.000000,0.000000
9.990000,-0.988281,0.042969,0.063064,0.000000,0.000000
9.990000,-0.988281,0.050781,0.031674,0.000000,0.000000
9.990000,-0.988281,0.058594,0.015922,0.000000,0.000000
9.990000,-0.988281,0.066406,0.008011,0.000000,0.000000
9.990000,-0.988281,0.074219,0.004034,0.000000,0.000000
9.990000,-0.988281,0.082031,0.002033,0.000000,0.000000
9.990000,-0.988281,0.089844,0.001026,0.000000,0.000000
9.990000,-0.988281,0.097656,0.000518,0.000000,0.000000
9.990000,-0.988281,0.105469,0.000262,0.000000,0.000000
9.990000,-0.988281,0.113281,0.000132,0.000000,0.000000
9.990000,-0.988281,0.121094,0.000067,0.000000,0.000000
9.990000,-0.988281,0.128906,0.000034,0.000000,0.000000
9.990000,-0.988281,0.136719,0.000017,0.000000,0.000000
9.990000,-0.988281,0.144531,0.000009,0.000000,0.000000
9.990000,-0.988281,0.152344,0.000004,0.000000,0.000000
9.990000,-0.988281,0.160156,0.000002,0.000000,0.000000
9.990000,-0.988281,0.167969,0.000001,0.000000,0.000000
9.990000,-0.988281,0.175781,0.000001,0.000000,0.000000
9.990000,-0.988281,0.183594,0.000000,0.000000,0.000000
9.990000,-0.988281,0.191406,0.000000,0.000000,0.000000
9.990000,-0.988281,0.199219,0.000000,0.000000,0.000000
9.990000,-0.988281,0.207031,0.000000,0.000000,0.000000
9.990000,-0.988281,0.214844,0.000000,0.000000,0.000000
9.990000,-0.988281,0.222656,0.000000,0.000000,0.000000
9.990000,-0.988281,0.230469,0.000000,0.000000,0.000000
9.990000,-0.988281,0.238281,0.000000,0.000000,0.000000
9.990000,-0.988281,0.246094,0.000000,0.000000,0.000000
9.990000,-0.988281,0.253906,0.000000,0.000000,0.000000
9.990000,-0.988281,0.261719,0.000000,0.000000,0.000000
9.990000,-0.988281,0.269531,0.000000,0.000000,0.000000
9.990000,-0.988281,0.277344,0.000000,0.000000,0.000000
9.990000,-0.988281,0.285156,0.000000,0.000000,0.000000
9.990000,-0.988281,0.292969,0.000000,0.000000,0.000000
9.990000,-0.988281,0.300781,0.000000,0.000000,0.000000
9.990000,-0.988281,0.308594,0.000000,0.000000,0.000000
9.990000,-0.988281,0.316406,0.000000,0.000000,0.000000
9.990000,-0.988281,0.324219,0.000000,0.000000,0.000000
9.990000,-0.988281,0.332031,0.000000,0.000000,0.000000
9.990000,-0.988281,0.339844,0.000000,0.000000,0.000000
9.990000,-0.988281,0.347656,0.000000,0.000000,0.000000
9.990000,-0.988281,0.355469,0.000000,0.000000,0.000000
9.990000,-0.988281,0.363281,0.000000,0.000000,0.000000
9.990000,-0.988281,0.371094,0.000000,0.000000,0.000000
9.990000,-0.988281,0.378906,0.000000,0.000000,0.000000
9.990000,-0.988281,0.386719,0.000000,0.000000,0.000000
9.990000,-0.988281,0.394531,0.000000,0.000000,0.000000
9.990000,-0.988281,0.402344,0.000000,0.000000,0.000000
9.990000,-0.988281,0.410156,0.000000,0.000000,0.000000
9.990000,-0.988281,0.417969,0.000000,0.000000,0.000000
9.990000,-0.988281,0.425781,0.000000,0.000000,0.000000
9.990000,-0.988281,0.433594,0.000000,0.000000,0.000000
9.990000,-0.988281,0.441406,0.000000,0.000000,0.000000
9.990000,-0.988281,0.449219,0.000000,0.000000,0.000000
9.990000,-0.988281,0.457031,0.000000,0.000000,0.000000
9.990000,-0.988281,0.464844,0.000000,0.000000,0.000000
9.990000,-0.988281,0.472656,0.000000,0.000000,0.000000
9.990000,-0.988281,0.480469,0.000000,0.000000,0.000000
9.990000,-0.988281,0.488281,0.000000,0.000000,0.000000
9.990000,-0.988281,0.496094,0.000000,0.000000,0.000000
9.990000,-0.988281,0.503906,0.000000,0.000000,0.000000
9.990000,-0.988281,0.511719,0.000000,0.000000,0.000000
9.990000,-0.988281,0.519531,0.000000,0.000000,0.000000
9.990000,-0.988281,0.527344,0.000000,0.000000,0.000000
9.990000,-0.988281,0.535156,0.000000,0.000000,0.000000
9.990000,-0.988281,0.542969,0.000000,0.000000,0.000000
9.990000,-0.988281,0.550781,0.000000,0.000000,0.000000
9.990000,-0.988281,0.558594,0.000000,0.000000,0.000000
9.990000,-0.988281,0.566406,0.000000,0.000000,0.000000
9.990000,-0.988281,0.574219,0.000000,0.000000,0.000000
9.990000,-0.988281,0.582031,0.000000,0.000000,0.000000
9.990000,-0.988281,0.589844,0.000000,0.000000,0.000000
9.990000,-0.988281,0.597656,0.000000,0.000000,0.000000
9.990000,-0.988281,0.605469,0.000000,0.000000,0.000000
9.990000,-0.988281,0.613281,0.000000,0.000000,0.000000
9.990000,-0.988281,0.621094,0.000000,0.000000,0.000000
9.990000,-0.988281,0.628906,0.000000,0.000000,0.000000
9.990000,-0.988281,0.636719,0.000000,0.000000,0.000000
9.990000,-0.988281,0.644531,0.000000,0.000000,0.000000
9.990000,-0.988281,0.652344,0.000000,0.000000,0.000000
9.990000,-0.988281,0.660156,0.000000,0.000000,0.000000
9.990000,-0.988281,0.667969,0.000000,0.000000,0.000000
9.990000,-0.988281,0.675781,0.000000,0.000000,0.000000
9.990000,-0.988281,0.683594,0.000000,0.000000,0.000000
9.990000,-0.988281,0.691406,0.000000,0.000000,0.000000
9.990000,-0.988281,0.699219,0.000000,0.000000,0.000000
9.990000,-0.988281,0.707031,0.000000,0.000000,0.000000
9.990000,-0.988281,0.714844,0.000000,0.000000,0.000000
9.990000,-0.988281,0.722656,0.000000,0.000000,0.000000
9.990000,-0.988281,0.730469,0.000000,0.000000,0.000000
9.990000,-0.988281,0.738281,0.000000,0.000000,0.000000
9.990000,-0.988281,0.746094,0.000000,0.000000,0.000000
9.990000,-0.988281,0.753906,0.000000,0.000000,0.000000
9.990000,-0.988281,0.761719,0.000000,0.000000,0.000000
9.990000,-0.988281,0.769531,0.000000,0.000000,0.000000
9.990000,-0.988281,0.777344,0.000000,0.000000,0.000000
9.990000,-0.988281,0.785156,0.000000,0.000000,0.000000
9.990000,-0.988281,0.792969,0.000000,0.000000,0.000000
9.990000,-0.988281,0.800781,0.000000,0.000000,0.000000
9.990000,-0.988281,0.808594,0.000000,0.000000,0.000000
9.990000,-0.988281,0.816406,0.000000,0.000000,0.000000
9.990000,-0.988281,0.824219,0.000000,0.000000,0.000000
9.990000,-0.988281,0.832031,0.000000,0.000000,0.000000
9.990000,-0.988281,0.839844,0.000000,0.000000,0.000000
9.990000,-0.988281,0.847656,0.000000,0.000000,0.000000
9.990000,-0.988281,0.855469,0.000000,0.000000,0.000000
9.990000,-0.988281,0.863281,0.000000,0.000000,0.000000
9.990000,-0.988281,0.871094,0.000000,0.000000,0.000000
9.990000,-0.988281,0.878906,0.000000,0.000000,0.000000
9.990000,-0.988281,0.886719,0.000000,0.000000,0.000000
9.990000,-0.988281,0.894531,0.000000,0.000000,0.000000
9.990000,-0.988281,0.902344,0.000000,0.000000,0.000000
9.990000,-0.988281,0.910156,0.000000,0.000000,0.000000
9.990000,-0.988281,0.917969,0.000000,0.000000,0.000000
9.990000,-0.988281,0.925781,0.000000,0.000000,0.000000
9.990000,-0.988281,0.933594,0.000000,0.000000,0.000000
9.990000,-0.988281,0.941406,0.000000,0.000000,0.000000
9.990000,-0.988281,0.949219,0.000000,0.000000,0.000000
9.990000,-0.988281,0.957031,0.000000,0.000000,0.000000
9.990000,-0.988281,0.964844,0.000000,0.000000,0.000000
9.990000,-0.988281,0.972656,0.000000,0.000000,0.000000
9.990000,-0.988281,0.980469,0.000000,0.000000,0.000000
9.990000,-0.988281,0.988281,0.000000,0.000000,0.000000
9.990000,-0.980469,0.011719,1.499549,0.000000,0.000000
9.990000,-0.980469,0.019531,1.000000,0.000000,0.000000
9.990000,-0.980469,0.027344,0.625563,0.000000,0.000000
9.990000,-0.980469,0.035156,0.375901,0.000000,0.000000
9.990000,-0.980469,0.042969,0.219736,0.000000,0.000000
9.990000,-0.980469,0.050781,0.125902,0.000000,0.000000
9.990000,-0.980469,0.058594,0.071053,0.000000,0.000000
9.990000,-0.980469,0.066406,0.039628,0.000000,0.000000
9.990000,-0.980469,0.074219,0.021893,0.000000,0.000000
9.990000,-0.980469,0.082031,0.012002,0.000000,0.000000
9.990000,-0.980469,0.089844,0.006538,0.000000,0.000000
9.990000,-0.980469,0.097656,0.003542,0.000000,0.000000
9.990000,-0.980469,0.105469,0.001911,0.000000,0.000000
9.990000,-0.980469,0.113281,0.001027,0.000000,0.000000
9.990000,-0.980469,0.121094,0.000550,0.000000,0.000000
9.990000,-0.980469,0.128906,0.000294,0.000000,0.000000
9.990000,-0.980469,0.136719,0.000156,0.000000,0.000000
9.990000,-0.980469,0.144531,0.000083,0.000000,0.000000
9.990000,-0.980469,0.152344,0.000044,0.000000,0.000000
9.990000,-0.980469,0.160156,0.000023,0.000000,0.000000
9.990000,-0.980469,0.167969,0.000012,0.000000,0.000000
9.990000,-0.980469,0.175781,0.000007,0.000000,0.000000
9.990000,-0.980469,0.183594,0.000003,0.000000,0.000000
9.990000,-0.980469,0.191406,0.000002,0.000000,0.000000
9.990000,-0.980469,0.199219,0.000001,0.000000,0.000000
9.990000,-0.980469,0.207031,0.000001,0.000000,0.000000
9.990000,-0.980469,0.214844,0.000000,0.000000,0.000000
9.990000,-0.980469,0.222656,0.000000,0.000000,0.000000
9.990000,-0.980469,0.230469,0.000000,0.000000,0.000000
9.990000,-0.980469,0.238281,0.000000,0.000000,0.000000
9.990000,-0.980469,0.246094,0.000000,0.000000,0.000000
9.990000,-0.980469,0.253906,0.000000,0.000000,0.000000
9.990000,-0.980469,0.261719,0.000000,0.000000,0.000000
9.990000,-0.980469,0.269531,0.000000,0.000000,0.000000
9.990000,-0.980469,0.277344,0.000000,0.000000,0.000000
9.990000,-0.980469,0.285156,0.000000,0.000000,0.000000
9.990000,-0.980469,0.292969,0.000000,0.000000,0.000000
9.990000,-0.980469,0.300781,0.000000,0.000000,0.000000
9.990000,-0.980469,0.308594,0.000000,0.000000,0.000000
9.990000,-0.980469,0.316406,0.000000,0.000000,0.000000
9.990000,-0.980469,0.324219,0.000000,0.000000,0.000000
9.990000,-0.980469,0.332031,0.000000,0.000000,0.000000
9.990000,-0.980469,0.339844,0.000000,0.000000,0.000000
9.990000,-0.980469,0.347656,0.000000,0.000000,0.000000
9.990000,-0.980469,0.355469,0.000000,0.000000,0.000000
9.990000,-0.980469,0.363281,0.000000,0.000000,0.000000
9.990000,-0.980469,0.371094,0.000000,0.000000,0.000000
9.990000,-0.980469,0.378906,0.000000,0.000000,0.000000
9.990000,-0.980469,0.386719,0.000000,0.000000,0.000000
9.990000,-0.980469,0.394531,0.000000,0.000000,0.000000
9.990000,-0.980469,0.402344,0.000000,0.000000,0.000000
9.990000,-0.980469,0.410156,0.000000,0.000000,0.000000
9.990000,-0.980469,0.417969,0.000000,0.000000,0.000000
9.990000,-0.980469,0.425781,0.000000,0.000000,0.000000
9.990000,-0.980469,0.433594,0.000000,0.000000,0.000000
9.990000,-0.980469,0.441406,0.000000,0.000000,0.000000
9.990000,-0.980469,0.449219,0.000000,0.000000,0.000000
9.990000,-0.980469,0.457031,0.000000,0.000000,0.000000
9.990000,-0.980469,0.464844,0.000000,0.000000,0.000000
9.990000,-0.980469,0.472656,0.000000,0.000000,0.000000
9.990000,-0.980469,0.480469,0.000000,0.000000,0.000000
9.990000,-0.980469,0.488281,0.000000,0.000000,0.000000
9.990000,-0.980469,0.496094,0.000000,0.000000,0.000000
9.990000,-0.980469,0.503906,0.000000,0.000000,0.000000
9.990000,-0.980469,0.511719,0.000000,0.000000,0.000000
9.990000,-0.980469,0.519531,0.000000,0.000000,0.000000
9.990000,-0.980469,0.527344,0.000000,0.000000,0.000000
9.990000,-0.980469,0.535156,0.000000,0.000000,0.000000
9.990000,-0.980469,0.542969,0.000000,0.000000,0.000000
9.990000,-0.980469,0.550781,0.000000,0.000000,0.000000
9.990000,-0.980469,0.558594,0.000000,0.000000,0.000000
9.990000,-0.980469,0.566406,0.000000,0.000000,0.000000
9.990000,-0.980469,0.574219,0.000000,0.000000,0.000000
9.990000,-0.980469,0.582031,0.000000,0.000000,0.000000
9.990000,-0.980469,0.589844,0.000000,0.000000,0.000000
9.990000,-0.980469,0.597656,0.000000,0.000000,0.000000
9.990000,-0.980469,0.605469,0.000000,0.000000,0.000000
9.990000,-0.980469,0.613281,0.000000,0.000000,0.000000
