s,X,Y,phi,U,V
149.900000,-0.960938,0.445312,0.100379,0.000000,0.000000
149.900000,-0.960938,0.460938,0.095827,0.000000,0.000000
149.900000,-0.960938,0.476562,0.091511,0.000000,0.000000
149.900000,-0.960938,0.492188,0.087406,0.000000,0.000000
149.900000,-0.960938,0.507812,0.083490,0.000000,0.000000
149.900000,-0.960938,0.523438,0.079743,0.000000,0.000000
149.900000,-0.960938,0.539062,0.076148,0.000000,0.000000
149.900000,-0.960938,0.554688,0.072690,0.000000,0.000000
149.900000,-0.960938,0.570312,0.069355,0.000000,0.000000
149.900000,-0.960938,0.585938,0.066132,0.000000,0.000000
149.900000,-0.960938,0.601562,0.063009,0.000000,0.000000
149.900000,-0.960938,0.617188,0.059976,0.000000,0.000000
149.900000,-0.960938,0.632812,0.057025,0.000000,0.000000
149.900000,-0.960938,0.648438,0.054148,0.000000,0.000000
149.900000,-0.960938,0.664062,0.051338,0.000000,0.000000
149.900000,-0.960938,0.679688,0.048587,0.000000,0.000000
149.900000,-0.960938,0.695312,0.045892,0.000000,0.000000
149.900000,-0.960938,0.710938,0.043245,0.000000,0.000000
149.900000,-0.960938,0.726562,0.040642,0.000000,0.000000
149.900000,-0.960938,0.742188,0.038079,0.000000,0.000000
149.900000,-0.960938,0.757812,0.035552,0.000000,0.000000
149.900000,-0.960938,0.773438,0.033057,0.000000,0.000000
149.900000,-0.960938,0.789062,0.030591,0.000000,0.000000
149.900000,-0.960938,0.804688,0.028150,0.000000,0.000000
149.900000,-0.960938,0.820312,0.025732,0.000000,0.000000
149.900000,-0.960938,0.835938,0.023334,0.000000,0.000000
149.900000,-0.960938,0.851562,0.020953,0.000000,0.000000
149.900000,-0.960938,0.867188,0.018589,0.000000,0.000000
149.900000,-0.960938,0.882812,0.016237,0.000000,0.000000
149.900000,-0.960938,0.898438,0.013897,0.000000,0.000000
149.900000,-0.960938,0.914062,0.011567,0.000000,0.000000
149.900000,-0.960938,0.929688,0.009244,0.000000,0.000000
149.900000,-0.960938,0.945312,0.006928,0.000000,0.000000
149.900000,-0.960938,0.960938,0.004616,0.000000,0.000000
149.900000,-0.960938,0.976562,0.002307,0.000000,0.000000
149.900000,-0.945312,0.023438,1.658229,0.000000,0.000000
149.900000,-0.945312,0.039062,1.366097,0.000000,0.000000
