s,X,Y,phi,U,V
4.990000,-0.890625,1.906250,0.000000,0.000000,0.000000
4.990000,-0.859375,0.093750,0.004705,0.000000,0.000000
4.990000,-0.859375,0.156250,0.012350,0.000000,0.000000
4.990000,-0.859375,0.218750,0.021476,0.000000,0.000000
4.990000,-0.859375,0.281250,0.030409,0.000000,0.000000
4.990000,-0.859375,0.343750,0.037823,0.000000,0.000000
4.990000,-0.859375,0.406250,0.042919,0.000000,0.000000
4.990000,-0.859375,0.468750,0.045383,0.000000,0.000000
4.990000,-0.859375,0.531250,0.045269,0.000000,0.000000
4.990000,-0.859375,0.593750,0.042879,0.000000,0.000000
4.990000,-0.859375,0.656250,0.038678,0.000000,0.000000
4.990000,-0.859375,0.718750,0.033220,0.000000,0.000000
4.990000,-0.859375,0.781250,0.027096,0.000000,0.000000
4.990000,-0.859375,0.843750,0.020892,0.000000,0.000000
4.990000,-0.859375,0.906250,0.015130,0.000000,0.000000
4.990000,-0.859375,0.968750,0.010207,0.000000,0.000000
4.990000,-0.859375,1.031250,0.006354,0.000000,0.000000
4.990000,-0.859375,1.093750,0.003610,0.000000,0.000000
4.990000,-0.859375,1.156250,0.001848,0.000000,0.000000
4.990000,-0.859375,1.218750,0.000840,0.000000,0.000000
4.990000,-0.859375,1.281250,0.000334,0.000000,0.000000
4.990000,-0.859375,1.343750,0.000113,0.000000,0.000000
4.990000,-0.859375,1.406250,0.000032,0.000000,0.000000
4.990000,-0.859375,1.468750,0.000007,0.000000,0.000000
4.990000,-0.859375,1.531250,0.000001,0.000000,0.000000
4.990000,-0.859375,1.593750,0.000000,0.000000,0.000000
4.990000,-0.859375,1.656250,0.000000,0.000000,0.000000
4.990000,-0.859375,1.718750,0.000000,0.000000,0.000000
4.990000,-0.859375,1.781250,0.000000,0.000000,0.000000
4.990000,-0.859375,1.843750,0.000000,0.000000,0.000000
4.990000,-0.859375,1.906250,0.000000,0.000000,0.000000
4.990000,-0.828125,0.093750,0.007466,0.000000,0.000000
4.990000,-0.828125,0.156250,0.018835,0.000000,0.000000
4.990000,-0.828125,0.218750,0.031581,0.000000,0.000000
4.990000,-0.828125,0.281250,0.043326,0.000000,0.000000
4.990000,-0.828125,0.343750,0.052476,0.000000,0.000000
4.990000,-0.828125,0.406250,0.058255,0.000000,0.000000
4.990000,-0.828125,0.468750,0.060509,0.000000,0.000000
4.990000,-0.828125,0.531250,0.059496,0.000000,0.000000
4.990000,-0.828125,0.593750,0.055716,0.000000,0.000000
4.990000,-0.828125,0.656250,0.049813,0.000000,0.000000
4.990000,-0.828125,0.718750,0.042495,0.000000,0.000000
4.990000,-0.828125,0.781250,0.034494,0.000000,0.000000
4.990000,-0.828125,0.843750,0.026513,0.000000,0.000000
4.990000,-0.828125,0.906250,0.019170,0.000000,0.000000
4.990000,-0.828125,0.968750,0.012933,0.000000,0.000000
4.990000,-0.828125,1.031250,0.008063,0.000000,0.000000
4.990000,-0.828125,1.093750,0.004595,0.000000,0.000000
4.990000,-0.828125,1.156250,0.002365,0.000000,0.000000
4.990000,-0.828125,1.218750,0.001083,0.000000,0.000000
4.990000,-0.828125,1.281250,0.000435,0.000000,0.000000
4.990000,-0.828125,1.343750,0.000150,0.000000,0.000000
4.990000,-0.828125,1.406250,0.000043,0.000000,0.000000
4.990000,-0.828125,1.468750,0.000010,0.000000,0.000000
4.990000,-0.828125,1.531250,0.000002,0.000000,0.000000
4.990000,-0.828125,1.593750,0.000000,0.000000,0.000000
4.990000,-0.828125,1.656250,0.000000,0.000000,0.000000
4.990000,-0.828125,1.718750,0.000000,0.000000,0.000000
4.990000,-0.828125,1.781250,0.000000,0.000000,0.000000
4.990000,-0.828125,1.843750,0.000000,0.000000,0.000000
4.990000,-0.828125,1.906250,0.000000,0.000000,0.000000
4.990000,-0.796875,0.093750,0.011727,0.000000,0.000000
4.990000,-0.796875,0.156250,0.028264,0.000000,0.000000
4.990000,-0.796875,0.218750,0.045475,0.000000,0.000000
4.990000,-0.796875,0.281250,0.060216,0.000000,0.000000
4.990000,-0.796875,0.343750,0.070805,0.000000,0.000000
4.990000,-0.796875,0.406250,0.076707,0.000000,0.000000
4.990000,-0.796875,0.468750,0.078104,0.000000,0.000000
4.990000,-0.796875,0.531250,0.075569,0.000000,0.000000
4.990000,-0.796875,0.593750,0.069863,0.000000,0.000000
4.990000,-0.796875,0.656250,0.061831,0.000000,0.000000
4.990000,-0.796875,0.718750,0.052341,0.000000,0.000000
4.990000,-0.796875,0.781250,0.042247,0.000000,0.000000
4.990000,-0.796875,0.843750,0.032350,0.000000,0.000000
4.990000,-0.796875,0.906250,0.023344,0.000000,0.000000
4.990000,-0.796875,0.968750,0.015745,0.000000,0.000000
4.990000,-0.796875,1.031250,0.009832,0.000000,0.000000
4.990000,-0.796875,1.093750,0.005623,0.000000,0.000000
4.990000,-0.796875,1.156250,0.002910,0.000000,0.000000
4.990000,-0.796875,1.218750,0.001344,0.000000,0.000000
4.990000,-0.796875,1.281250,0.000545,0.000000,0.000000
4.990000,-0.796875,1.343750,0.000191,0.000000,0.000000
4.990000,-0.796875,1.406250,0.000056,0.000000,0.000000
4.990000,-0.796875,1.468750,0.000014,0.000000,0.000000
4.990000,-0.796875,1.531250,0.000003,0.000000,0.000000
4.990000,-0.796875,1.593750,0.000000,0.000000,0.000000
4.990000,-0.796875,1.656250,0.000000,0.000000,0.000000
4.990000,-0.796875,1.718750,0.000000,0.000000,0.000000
