UDS,1.768420,1.738479,1.707145,1.675524,1.644298,1.613850,1.584362,1.555901,1.528466,1.502021,1.476512,1.451877,1.428055,1.404987,1.382617,1.360894,1.339772,1.319207,1.299161,1.279600,1.260492,1.241808,1.223523,1.205612,1.188053,1.170828,1.153918,1.137307,1.120979,1.104919,1.089116,1.073557,1.058231,1.043127,1.028235,1.013548,0.999055,0.984749,0.970624,0.956671,0.942884,0.929257,0.915784,0.902460,0.889279,0.876236,0.863326,0.850545,0.837889,0.825353,0.812933,0.800626,0.788427,0.776334,0.764343,0.752449,0.740652,0.728946,0.717329,0.705798,0.694351,0.682984,0.671694,0.660479,0.649336,0.638263,0.627257,0.616315,0.605435,0.594614,0.583850,0.573141,0.562483,0.551875,0.541315,0.530799,0.520326,0.509893,0.499498,0.489138,0.478812,0.468517,0.458251,0.448011,0.437797,0.427604,0.417432,0.407278,0.397140,0.387016,0.376905,0.366804,0.356711,0.346625,0.336544,0.326466,0.316389,0.306313,0.296235,0.286154,0.276069,0.265978,0.255881,0.245776,0.235663,0.225540,0.215407,0.205263,0.195107,0.184939,0.174759,0.164566,0.154361,0.144143,0.133913,0.123670,0.113415,0.103148,0.092870,0.082581,0.072283,0.061976,0.051660,0.041338,0.031010,0.020676,0.010339,

CDS,1.769311,1.739494,1.708289,1.676800,1.645706,1.615384,1.586018,1.557673,1.530346,1.504002,1.478585,1.454037,1.430295,1.407300,1.384997,1.363335,1.342268,1.321753,1.301752,1.282231,1.263158,1.244504,1.226244,1.208354,1.190812,1.173600,1.156699,1.140092,1.123765,1.107703,1.091893,1.076324,1.060984,1.045863,1.030952,1.016241,1.001722,0.987388,0.973230,0.959242,0.945417,0.931750,0.918234,0.904864,0.891635,0.878542,0.865580,0.852744,0.840031,0.827437,0.814956,0.802587,0.790324,0.778165,0.766107,0.754145,0.742277,0.730500,0.718811,0.707207,0.695686,0.684244,0.672879,0.661588,0.650368,0.639218,0.628135,0.617116,0.606158,0.595261,0.584420,0.573634,0.562901,0.552217,0.541582,0.530993,0.520447,0.509942,0.499477,0.489048,0.478654,0.468293,0.457963,0.447661,0.437386,0.427136,0.416907,0.406700,0.396511,0.386339,0.376181,0.366037,0.355904,0.345781,0.335666,0.325558,0.315454,0.305354,0.295255,0.285158,0.275060,0.264960,0.254857,0.244750,0.234639,0.224522,0.214399,0.204268,0.194130,0.183984,0.173830,0.163667,0.153495,0.143314,0.133124,0.122925,0.112717,0.102501,0.092278,0.082046,0.071807,0.061562,0.051312,0.041056,0.030796,0.020533,0.010267,

HDS,1.769311,1.739494,1.708289,1.676800,1.645706,1.615384,1.586018,1.557673,1.530346,1.504002,1.478585,1.454037,1.430295,1.407300,1.384997,1.363335,1.342268,1.321753,1.301752,1.282231,1.263158,1.244504,1.226244,1.208354,1.190812,1.173600,1.156699,1.140092,1.123765,1.107703,1.091893,1.076324,1.060984,1.045863,1.030952,1.016241,1.001722,0.987388,0.973230,0.959242,0.945417,0.931750,0.918234,0.904864,0.891635,0.878542,0.865580,0.852744,0.840031,0.827437,0.814956,0.802587,0.790324,0.778165,0.766107,0.754145,0.742277,0.730500,0.718811,0.707207,0.695686,0.684244,0.672879,0.661588,0.650368,0.639218,0.628135,0.617116,0.606158,0.595261,0.584420,0.573634,0.562901,0.552217,0.541582,0.530993,0.520447,0.509942,0.499477,0.489048,0.478654,0.468293,0.457963,0.447661,0.437386,0.427136,0.416907,0.406700,0.396511,0.386339,0.376181,0.366037,0.355904,0.345781,0.335666,0.325558,0.315454,0.305354,0.295255,0.285158,0.275060,0.264960,0.254857,0.244750,0.234639,0.224522,0.214399,0.204268,0.194130,0.183984,0.173830,0.163667,0.153495,0.143314,0.133124,0.122925,0.112717,0.102501,0.092278,0.082046,0.071807,0.061562,0.051312,0.041056,0.030796,0.020533,0.010267,

PDS,1.773123,1.743819,1.713155,1.682215,1.651666,1.621873,1.593010,1.565140,1.538259,1.512330,1.487299,1.463106,1.439692,1.416997,1.394969,1.373557,1.352716,1.332404,1.312584,1.293223,1.274290,1.255756,1.237597,1.219790,1.202313,1.185148,1.168278,1.151685,1.135356,1.119277,1.103436,1.087820,1.072419,1.057224,1.042224,1.027411,1.012778,0.998317,0.984020,0.969882,0.955896,0.942056,0.928356,0.914793,0.901360,0.888054,0.874870,0.861803,0.848851,0.836009,0.823274,0.810642,0.798111,0.785676,0.773336,0.761088,0.748928,0.736855,0.724865,0.712956,0.701126,0.689373,0.677695,0.666088,0.654552,0.643084,0.631682,0.620345,0.609069,0.597854,0.586698,0.575599,0.564554,0.553563,0.542623,0.531732,0.520890,0.510094,0.499343,0.488635,0.477968,0.467341,0.456752,0.446200,0.435683,0.425199,0.414748,0.404327,0.393935,0.383571,0.373233,0.362920,0.352630,0.342363,0.332116,0.321889,0.311681,0.301490,0.291316,0.281156,0.271011,0.260879,0.250759,0.240650,0.230552,0.220464,0.210385,0.200315,0.190252,0.180196,0.170147,0.160104,0.150067,0.140036,0.130009,0.119987,0.109970,0.099956,0.089947,0.079941,0.069938,0.059939,0.049943,0.039950,0.029959,0.019971,0.009985,

